run_name,source,target,seed,epoch,total,cls,qdom,qcls,div,sda,rho,grl,lr,val_loss,val_accuracy,val_macro_f1
AT1_to_DK1_seed2,AT1,DK1,2,63,-0.9257,0.0453,3.206,3.0152,-8.4186,1.2264,1.0,1.0,0.000301,0.1349,0.97,0.8527
AT1_to_DK1_seed2,AT1,DK1,2,64,-0.8222,0.0463,3.0377,3.2614,-8.4181,1.2505,1.0,1.0,0.000287,0.1468,0.96,0.8413
AT1_to_DK1_seed2,AT1,DK1,2,65,-0.3259,0.0499,3.3444,3.3724,-8.3722,1.2796,1.0,1.0,0.000273,0.1405,0.96,0.8493
AT1_to_DK1_seed2,AT1,DK1,2,66,-0.775,0.051,3.1319,3.1946,-8.426,1.2736,1.0,1.0,0.000259,0.1172,0.97,0.8499
AT1_to_DK1_seed2,AT1,DK1,2,67,-1.203,0.0396,2.8381,3.0591,-8.4278,1.288,1.0,1.0,0.000245,0.1064,0.97,0.8854
AT1_to_DK1_seed2,AT1,DK1,2,68,-0.9388,0.0381,3.1525,3.0595,-8.4418,1.2529,1.0,1.0,0.000232,0.1057,0.97,0.8844
AT1_to_DK1_seed2,AT1,DK1,2,69,-0.8244,0.0391,3.1977,3.1018,-8.4117,1.2488,1.0,1.0,0.000219,0.1227,0.97,0.8718
AT1_to_DK1_seed2,AT1,DK1,2,70,-1.024,0.0375,3.0782,3.0656,-8.4264,1.221,1.0,1.0,0.000206,0.1057,0.97,0.8688
AT1_to_DK1_seed2,AT1,DK1,2,71,-1.2197,0.0384,2.9641,3.0165,-8.427,1.1883,1.0,1.0,0.000194,0.1041,0.97,0.8645
AT1_to_DK1_seed2,AT1,DK1,2,72,-1.1755,0.0383,3.0738,2.9577,-8.4533,1.208,1.0,1.0,0.000181,0.1104,0.97,0.8731
AT1_to_DK1_seed2,AT1,DK1,2,73,-1.1948,0.0377,3.0085,3.0348,-8.4479,1.172,1.0,1.0,0.000169,0.1249,0.97,0.8562
AT1_to_DK1_seed2,AT1,DK1,2,74,-1.3111,0.036,2.9173,2.9603,-8.3715,1.1467,1.0,1.0,0.000158,0.1453,0.96,0.8295
AT1_to_DK1_seed2,AT1,DK1,2,75,-1.2207,0.0385,3.0258,2.992,-8.4236,1.1467,1.0,1.0,0.000146,0.1287,0.97,0.8681
AT1_to_DK1_seed2,AT1,DK1,2,76,-1.1671,0.0372,3.0592,3.0004,-8.4346,1.1706,1.0,1.0,0.000136,0.1282,0.97,0.8483
AT1_to_DK1_seed2,AT1,DK1,2,77,-0.9455,0.04,3.1406,3.0662,-8.401,1.2087,1.0,1.0,0.000125,0.128,0.97,0.8562
AT1_to_DK1_seed2,AT1,DK1,2,78,-0.6602,0.0402,3.1923,3.2482,-8.4126,1.2717,1.0,1.0,0.000115,0.1254,0.97,0.8576
AT1_to_DK1_seed2,AT1,DK1,2,79,-0.8635,0.0386,3.188,3.1304,-8.4453,1.2247,1.0,1.0,0.000105,0.1261,0.97,0.856
AT1_to_DK1_seed2,AT1,DK1,2,80,-0.9762,0.0367,3.1349,3.0681,-8.4058,1.1899,1.0,1.0,9.55e-05,0.1183,0.97,0.8607
AT1_to_DK1_seed2,AT1,DK1,2,81,-1.2782,0.0325,3.0596,2.9104,-8.4635,1.1828,1.0,1.0,8.65e-05,0.1282,0.97,0.846
AT1_to_DK1_seed2,AT1,DK1,2,82,-1.032,0.0329,3.1009,3.04,-8.4024,1.1966,1.0,1.0,7.78e-05,0.1281,0.97,0.8512
AT1_to_DK1_seed2,AT1,DK1,2,83,-0.5903,0.0344,3.3259,3.2214,-8.4242,1.2522,1.0,1.0,6.96e-05,0.1344,0.96,0.8331
AT1_to_DK1_seed2,AT1,DK1,2,84,-0.3798,0.0353,3.3642,3.3722,-8.4272,1.2758,1.0,1.0,6.18e-05,0.1253,0.97,0.8425
AT1_to_DK1_seed2,AT1,DK1,2,85,-0.4401,0.0341,3.3153,3.3911,-8.4361,1.2555,1.0,1.0,5.45e-05,0.1239,0.97,0.8495
AT1_to_DK1_seed2,AT1,DK1,2,86,-0.7003,0.0307,3.2068,3.2154,-8.3847,1.2315,1.0,1.0,4.76e-05,0.1297,0.97,0.8567
AT1_to_DK1_seed2,AT1,DK1,2,87,-0.7971,0.03,3.1865,3.135,-8.385,1.2365,1.0,1.0,4.11e-05,0.1248,0.97,0.8545
AT1_to_DK1_seed2,AT1,DK1,2,88,-0.891,0.0291,3.1883,3.0812,-8.4231,1.2335,1.0,1.0,3.51e-05,0.131,0.97,0.8554
AT1_to_DK1_seed2,AT1,DK1,2,89,-0.8963,0.0296,3.1746,3.0987,-8.4207,1.2215,1.0,1.0,2.96e-05,0.1237,0.97,0.8557
AT1_to_DK1_seed2,AT1,DK1,2,90,-0.9369,0.0301,3.167,3.075,-8.4204,1.2114,1.0,1.0,2.45e-05,0.1273,0.97,0.8634
AT1_to_DK1_seed2,AT1,DK1,2,91,-0.9449,0.0286,3.1492,3.079,-8.4097,1.2081,1.0,1.0,1.99e-05,0.1226,0.97,0.8739
AT1_to_DK1_seed2,AT1,DK1,2,92,-0.9624,0.0301,3.1088,3.076,-8.3919,1.2146,1.0,1.0,1.57e-05,0.136,0.97,0.8593
AT1_to_DK1_seed2,AT1,DK1,2,93,-1.025,0.0287,3.0779,3.1073,-8.4554,1.2165,1.0,1.0,1.2e-05,0.1286,0.97,0.8718
AT1_to_DK1_seed2,AT1,DK1,2,94,-0.9727,0.0293,3.0738,3.0931,-8.376,1.2072,1.0,1.0,8.86e-06,0.123,0.97,0.8754
AT1_to_DK1_seed2,AT1,DK1,2,95,-1.0258,0.0307,3.061,3.0773,-8.3962,1.2014,1.0,1.0,6.16e-06,0.1257,0.97,0.8747
AT1_to_DK1_seed2,AT1,DK1,2,96,-1.0118,0.0297,3.0605,3.0852,-8.3848,1.1975,1.0,1.0,3.94e-06,0.1241,0.97,0.8713
AT1_to_DK1_seed2,AT1,DK1,2,97,-1.0664,0.0292,3.0495,3.0846,-8.4222,1.1926,1.0,1.0,2.22e-06,0.1314,0.97,0.8682
AT1_to_DK1_seed2,AT1,DK1,2,98,-1.0621,0.0285,3.0465,3.0733,-8.4019,1.1916,1.0,1.0,9.87e-07,0.1345,0.97,0.8708
AT1_to_DK1_seed2,AT1,DK1,2,99,-1.0677,0.0282,3.0476,3.0846,-8.4197,1.1916,1.0,1.0,2.47e-07,0.1283,0.97,0.8689
AT1_to_DK1_seed2,AT1,DK1,2,100,-1.0901,0.0279,3.0472,3.0794,-8.4338,1.1892,1.0,1.0,0.0,0.1271,0.97,0.8741
AT1_to_DK1_seed3,AT1,DK1,3,1,6.0157,0.4708,4.7005,5.1556,-5.2372,0.926,0.997,1.0,0.001,0.304,0.91,0.5556
AT1_to_DK1_seed3,AT1,DK1,3,2,1.6516,0.2216,4.1415,4.1889,-8.0428,1.1423,1.0,1.0,0.000999,0.2011,0.94,0.6425
AT1_to_DK1_seed3,AT1,DK1,3,3,0.2506,0.1827,3.6445,3.5163,-8.2741,1.1812,1.0,1.0,0.000998,0.2401,0.93,0.6374
AT1_to_DK1_seed3,AT1,DK1,3,4,0.7169,0.1755,4.0696,3.6401,-8.297,1.1287,1.0,1.0,0.000996,0.2468,0.93,0.6391
AT1_to_DK1_seed3,AT1,DK1,3,5,0.3983,0.1733,3.7568,3.7073,-8.3047,1.0656,1.0,1.0,0.000994,0.2362,0.92,0.6763
AT1_to_DK1_seed3,AT1,DK1,3,6,-0.1089,0.1569,3.6153,3.3381,-8.3298,1.1105,1.0,1.0,0.000991,0.309,0.91,0.5992
AT1_to_DK1_seed3,AT1,DK1,3,7,2.7277,0.2083,4.5496,5.0549,-8.3215,1.2364,1.0,1.0,0.000988,0.2612,0.92,0.671
AT1_to_DK1_seed3,AT1,DK1,3,8,1.3271,0.1813,3.8545,4.5219,-8.3695,1.139,1.0,1.0,0.000984,0.2291,0.93,0.7317
AT1_to_DK1_seed3,AT1,DK1,3,9,1.2002,0.169,3.7032,4.4815,-8.3744,1.2209,1.0,1.0,0.00098,0.199,0.94,0.7315
AT1_to_DK1_seed3,AT1,DK1,3,10,0.5044,0.1561,3.428,4.174,-8.37,1.1163,1.0,1.0,0.000976,0.1816,0.94,0.7252
AT1_to_DK1_seed3,AT1,DK1,3,11,1.0915,0.1445,3.8054,4.306,-8.3801,1.2157,1.0,1.0,0.00097,0.2047,0.94,0.7354
AT1_to_DK1_seed3,AT1,DK1,3,12,0.7239,0.1353,3.5405,4.2085,-8.3609,1.2005,1.0,1.0,0.000965,0.2792,0.91,0.7316
AT1_to_DK1_seed3,AT1,DK1,3,13,1.022,0.1372,3.7858,4.2471,-8.3826,1.2345,1.0,1.0,0.000959,0.1761,0.95,0.7738
AT1_to_DK1_seed3,AT1,DK1,3,14,1.0352,0.1244,3.9445,4.0799,-8.3523,1.2387,1.0,1.0,0.000952,0.3657,0.89,0.7233
AT1_to_DK1_seed3,AT1,DK1,3,15,1.4945,0.1421,4.2613,4.2182,-8.4054,1.2784,1.0,1.0,0.000946,0.1968,0.94,0.7354
AT1_to_DK1_seed3,AT1,DK1,3,16,0.9997,0.1303,3.8131,4.1659,-8.4358,1.3262,1.0,1.0,0.000938,0.205,0.94,0.7789
AT1_to_DK1_seed3,AT1,DK1,3,17,-0.4092,0.1079,3.0491,3.6705,-8.4251,1.1884,1.0,1.0,0.00093,0.1591,0.95,0.7815
AT1_to_DK1_seed3,AT1,DK1,3,18,1.215,0.1189,4.0691,4.1371,-8.4276,1.3175,1.0,1.0,0.000922,0.1764,0.95,0.7537
AT1_to_DK1_seed3,AT1,DK1,3,19,0.4067,0.1112,3.6701,3.7847,-8.4378,1.2784,1.0,1.0,0.000914,0.1409,0.96,0.8098
AT1_to_DK1_seed3,AT1,DK1,3,20,0.1895,0.1073,3.5002,3.6819,-8.416,1.3161,1.0,1.0,0.000905,0.1465,0.96,0.816
AT1_to_DK1_seed3,AT1,DK1,3,21,-0.008,0.0984,3.3829,3.6323,-8.4069,1.2853,1.0,1.0,0.000895,0.1297,0.96,0.8192
AT1_to_DK1_seed3,AT1,DK1,3,22,-0.0728,0.0917,3.3717,3.5545,-8.409,1.3182,1.0,1.0,0.000885,0.1353,0.96,0.827
AT1_to_DK1_seed3,AT1,DK1,3,23,-0.3952,0.0859,3.1594,3.4598,-8.4003,1.3,1.0,1.0,0.000875,0.1339,0.96,0.8287
AT1_to_DK1_seed3,AT1,DK1,3,24,0.6339,0.0948,3.4899,4.1197,-8.359,1.2884,1.0,1.0,0.000864,0.1488,0.95,0.8449
AT1_to_DK1_seed3,AT1,DK1,3,25,0.3199,0.0902,3.5572,3.7474,-8.4147,1.3398,1.0,1.0,0.000854,0.1239,0.96,0.8387
AT1_to_DK1_seed3,AT1,DK1,3,26,-0.6031,0.0829,2.9635,3.3983,-8.3637,1.316,1.0,1.0,0.000842,0.1157,0.97,0.86
AT1_to_DK1_seed3,AT1,DK1,3,27,-0.0825,0.0833,3.2608,3.7023,-8.4182,1.2895,1.0,1.0,0.000831,0.1108,0.97,0.8511
AT1_to_DK1_seed3,AT1,DK1,3,28,-0.7024,0.0748,2.9859,3.3701,-8.4171,1.284,1.0,1.0,0.000819,0.131,0.96,0.8639
AT1_to_DK1_seed3,AT1,DK1,3,29,-0.153,0.0765,3.3108,3.586,-8.4454,1.3191,1.0,1.0,0.000806,0.1254,0.97,0.8407
AT1_to_DK1_seed3,AT1,DK1,3,30,-0.5808,0.0707,3.1925,3.2762,-8.4173,1.297,1.0,1.0,0.000794,0.131,0.97,0.8315
AT1_to_DK1_seed3,AT1,DK1,3,31,-1.125,0.0665,2.8306,3.1707,-8.417,1.2242,1.0,1.0,0.000781,0.1387,0.96,0.8359
AT1_to_DK1_seed3,AT1,DK1,3,32,-0.7686,0.0646,3.0265,3.255,-8.382,1.2674,1.0,1.0,0.000768,0.1106,0.97,0.8833
AT1_to_DK1_seed3,AT1,DK1,3,33,-0.7287,0.0607,2.958,3.3872,-8.4366,1.302,1.0,1.0,0.000755,0.1355,0.97,0.8262
AT1_to_DK1_seed3,AT1,DK1,3,34,-0.6686,0.0572,2.9839,3.4248,-8.3862,1.2517,1.0,1.0,0.000741,0.1332,0.97,0.8069
AT1_to_DK1_seed3,AT1,DK1,3,35,-0.7134,0.0586,2.955,3.3743,-8.3921,1.2908,1.0,1.0,0.000727,0.1156,0.97,0.8702
AT1_to_DK1_seed3,AT1,DK1,3,36,-0.3135,0.0614,3.2545,3.4933,-8.424,1.3013,1.0,1.0,0.000713,0.15,0.96,0.8437
AT1_to_DK1_seed3,AT1,DK1,3,37,0.2112,0.0703,3.587,3.6281,-8.405,1.3308,1.0,1.0,0.000699,0.1179,0.97,0.8675
AT1_to_DK1_seed3,AT1,DK1,3,38,-0.107,0.0593,3.3577,3.5936,-8.4147,1.297,1.0,1.0,0.000684,0.118,0.97,0.8596
AT1_to_DK1_seed3,AT1,DK1,3,39,-0.2532,0.0608,3.0751,3.6291,-8.3535,1.3352,1.0,1.0,0.000669,0.1277,0.97,0.8714
AT1_to_DK1_seed3,AT1,DK1,3,40,-0.5977,0.0552,3.2399,3.2763,-8.4352,1.2661,1.0,1.0,0.000655,0.1225,0.97,0.8474
AT1_to_DK1_seed3,AT1,DK1,3,41,-0.5567,0.0549,3.276,3.2783,-8.4181,1.2522,1.0,1.0,0.000639,0.1365,0.97,0.8598
AT1_to_DK1_seed3,AT1,DK1,3,42,-0.72,0.0539,3.1614,3.2188,-8.4025,1.2484,1.0,1.0,0.000624,0.1469,0.96,0.8417
AT1_to_DK1_seed3,AT1,DK1,3,43,-0.3118,0.0555,3.4395,3.3698,-8.4292,1.2526,1.0,1.0,0.000609,0.1169,0.97,0.8641
AT1_to_DK1_seed3,AT1,DK1,3,44,0.7663,0.0661,3.7967,3.973,-8.427,1.3575,1.0,1.0,0.000594,0.1189,0.97,0.8753
AT1_to_DK1_seed3,AT1,DK1,3,45,1.1771,0.063,4.01,4.1854,-8.4148,1.3334,1.0,1.0,0.000578,0.1435,0.96,0.844
AT1_to_DK1_seed3,AT1,DK1,3,46,0.5757,0.0675,3.6363,3.9257,-8.3848,1.331,1.0,1.0,0.000563,0.1735,0.95,0.7926
AT1_to_DK1_seed3,AT1,DK1,3,47,0.6515,0.0619,3.8183,3.8757,-8.3929,1.2885,1.0,1.0,0.000547,0.1423,0.96,0.83
AT1_to_DK1_seed3,AT1,DK1,3,48,0.9566,0.0654,4.0819,3.8921,-8.4108,1.328,1.0,1.0,0.000531,0.1566,0.96,0.8107
AT1_to_DK1_seed3,AT1,DK1,3,49,0.7884,0.063,3.9059,3.8944,-8.4189,1.344,1.0,1.0,0.000516,0.1992,0.95,0.8043
AT1_to_DK1_seed3,AT1,DK1,3,50,0.5507,0.0719,3.8941,3.752,-8.4194,1.2521,1.0,1.0,0.0005,0.1707,0.96,0.7871
AT1_to_DK1_seed3,AT1,DK1,3,51,1.0277,0.0738,3.9521,4.0765,-8.4374,1.3626,1.0,1.0,0.000484,0.1933,0.95,0.7857
AT1_to_DK1_seed3,AT1,DK1,3,52,1.1086,0.071,4.0884,4.0355,-8.4263,1.34,1.0,1.0,0.000469,0.1438,0.96,0.8413
AT1_to_DK1_seed3,AT1,DK1,3,53,0.6802,0.0719,4.0348,3.651,-8.4066,1.329,1.0,1.0,0.000453,0.167,0.95,0.8086
AT1_to_DK1_seed3,AT1,DK1,3,54,0.2418,0.07,3.7636,3.4842,-8.3982,1.322,1.0,1.0,0.000437,0.1416,0.96,0.8403
AT1_to_DK1_seed3,AT1,DK1,3,55,-0.3224,0.0643,3.6874,3.0961,-8.4038,1.2335,1.0,1.0,0.000422,0.1473,0.96,0.8397
AT1_to_DK1_seed3,AT1,DK1,3,56,0.6522,0.0621,3.9981,3.6479,-8.3554,1.2995,1.0,1.0,0.000406,0.156,0.96,0.8161
AT1_to_DK1_seed3,AT1,DK1,3,57,0.1188,0.0573,3.7191,3.4956,-8.4286,1.2754,1.0,1.0,0.000391,0.1407,0.97,0.8581
AT1_to_DK1_seed3,AT1,DK1,3,58,0.4678,0.06,3.8599,3.6619,-8.4255,1.3115,1.0,1.0,0.000376,0.1694,0.96,0.8111
AT1_to_DK1_seed3,AT1,DK1,3,59,0.4611,0.0591,3.8493,3.612,-8.3877,1.3283,1.0,1.0,0.000361,0.1387,0.96,0.8459
AT1_to_DK1_seed3,AT1,DK1,3,60,-0.5131,0.0463,3.5974,3.0086,-8.4171,1.2517,1.0,1.0,0.000345,0.1423,0.96,0.8496
AT1_to_DK1_seed3,AT1,DK1,3,61,-0.7101,0.0472,3.4651,3.0008,-8.4311,1.2079,1.0,1.0,0.000331,0.123,0.97,0.8639
AT1_to_DK1_seed3,AT1,DK1,3,62,-0.3543,0.0475,3.6944,3.1188,-8.4246,1.2095,1.0,1.0,0.000316,0.1484,0.96,0.8512
AT1_to_DK1_seed3,AT1,DK1,3,63,-0.371,0.0436,3.6572,3.1222,-8.4393,1.2453,1.0,1.0,0.000301,0.1349,0.97,0.8479
AT1_to_DK1_seed3,AT1,DK1,3,64,-0.3022,0.0437,3.7234,3.1082,-8.4051,1.2277,1.0,1.0,0.000287,0.1464,0.96,0.8327
AT1_to_DK1_seed3,AT1,DK1,3,65,-0.3595,0.0448,3.5968,3.1636,-8.3995,1.2347,1.0,1.0,0.000273,0.1467,0.96,0.8346
AT1_to_DK1_seed3,AT1,DK1,3,66,-0.0737,0.0414,3.6746,3.3608,-8.4513,1.3008,1.0,1.0,0.000259,0.1481,0.96,0.8396
AT1_to_DK1_seed3,AT1,DK1,3,67,0.0636,0.0431,3.5567,3.5404,-8.3668,1.2901,1.0,1.0,0.000245,0.1499,0.96,0.8444
AT1_to_DK1_seed3,AT1,DK1,3,68,0.498,0.0405,3.8436,3.713,-8.3932,1.2941,1.0,1.0,0.000232,0.1915,0.95,0.8101
AT1_to_DK1_seed3,AT1,DK1,3,69,1.2187,0.0577,4.0032,4.2517,-8.4214,1.3274,1.0,1.0,0.000219,0.1632,0.96,0.8368
AT1_to_DK1_seed3,AT1,DK1,3,70,0.1894,0.0415,3.7701,3.5454,-8.4184,1.2508,1.0,1.0,0.000206,0.1602,0.96,0.8553
AT1_to_DK1_seed3,AT1,DK1,3,71,0.6355,0.0449,4.0241,3.6902,-8.42,1.2963,1.0,1.0,0.000194,0.175,0.96,0.8329
AT1_to_DK1_seed3,AT1,DK1,3,72,0.1699,0.0439,3.7795,3.5038,-8.4356,1.2782,1.0,1.0,0.000181,0.1577,0.96,0.8656
AT1_to_DK1_seed3,AT1,DK1,3,73,0.1089,0.0402,3.6792,3.5178,-8.4111,1.2828,1.0,1.0,0.000169,0.1523,0.97,0.8613
AT1_to_DK1_seed3,AT1,DK1,3,74,0.1327,0.0364,3.7485,3.4922,-8.4356,1.2912,1.0,1.0,0.000158,0.166,0.96,0.8459
AT1_to_DK1_seed3,AT1,DK1,3,75,-0.1297,0.035,3.7357,3.2809,-8.4438,1.2625,1.0,1.0,0.000146,0.195,0.95,0.8267
AT1_to_DK1_seed3,AT1,DK1,3,76,0.2848,0.0348,3.7954,3.6626,-8.4772,1.2693,1.0,1.0,0.000136,0.1683,0.96,0.8528
AT1_to_DK1_seed3,AT1,DK1,3,77,-0.0432,0.033,3.7192,3.3637,-8.4202,1.2611,1.0,1.0,0.000125,0.1696,0.96,0.8599
AT1_to_DK1_seed3,AT1,DK1,3,78,-0.1671,0.034,3.5004,3.4641,-8.43,1.2643,1.0,1.0,0.000115,0.1812,0.96,0.8449
AT1_to_DK1_seed3,AT1,DK1,3,79,0.205,0.0308,3.7903,3.511,-8.4036,1.2765,1.0,1.0,0.000105,0.1669,0.96,0.8548
AT1_to_DK1_seed3,AT1,DK1,3,80,0.4466,0.0328,3.7533,3.7403,-8.3986,1.3188,1.0,1.0,9.55e-05,0.165,0.96,0.8513
AT1_to_DK1_seed3,AT1,DK1,3,81,0.5907,0.0317,3.8997,3.7803,-8.4164,1.2952,1.0,1.0,8.65e-05,0.1695,0.96,0.8502
AT1_to_DK1_seed3,AT1,DK1,3,82,0.517,0.0304,3.8758,3.7575,-8.4191,1.2723,1.0,1.0,7.78e-05,0.1693,0.96,0.859
AT1_to_DK1_seed3,AT1,DK1,3,83,0.3155,0.0307,3.7804,3.6398,-8.4054,1.2701,1.0,1.0,6.96e-05,0.1768,0.96,0.8594
AT1_to_DK1_seed3,AT1,DK1,3,84,-0.034,0.0298,3.6837,3.4653,-8.4464,1.2337,1.0,1.0,6.18e-05,0.1664,0.96,0.8591
AT1_to_DK1_seed3,AT1,DK1,3,85,-0.1908,0.0279,3.5997,3.4182,-8.4483,1.2118,1.0,1.0,5.45e-05,0.1696,0.97,0.8725
AT1_to_DK1_seed3,AT1,DK1,3,86,0.0147,0.0261,3.6923,3.4586,-8.3927,1.2305,1.0,1.0,4.76e-05,0.1679,0.97,0.8714
AT1_to_DK1_seed3,AT1,DK1,3,87,0.2453,0.0262,3.848,3.5304,-8.4121,1.2527,1.0,1.0,4.11e-05,0.1723,0.97,0.8509
AT1_to_DK1_seed3,AT1,DK1,3,88,0.2874,0.0264,3.8937,3.5464,-8.4287,1.2496,1.0,1.0,3.51e-05,0.1745,0.96,0.852
AT1_to_DK1_seed3,AT1,DK1,3,89,0.2596,0.0256,3.9061,3.5023,-8.4227,1.2482,1.0,1.0,2.96e-05,0.1845,0.96,0.8422
AT1_to_DK1_seed3,AT1,DK1,3,90,0.3268,0.0264,3.8917,3.5406,-8.3753,1.2434,1.0,1.0,2.45e-05,0.1869,0.96,0.8465
AT1_to_DK1_seed3,AT1,DK1,3,91,0.3093,0.0255,3.8723,3.5993,-8.4275,1.2398,1.0,1.0,1.99e-05,0.1842,0.96,0.8412
AT1_to_DK1_seed3,AT1,DK1,3,92,0.2629,0.0258,3.8752,3.5636,-8.4326,1.2309,1.0,1.0,1.57e-05,0.1771,0.96,0.8524
AT1_to_DK1_seed3,AT1,DK1,3,93,0.2884,0.025,3.8964,3.5585,-8.4232,1.2317,1.0,1.0,1.2e-05,0.1791,0.96,0.8546
AT1_to_DK1_seed3,AT1,DK1,3,94,0.2624,0.0257,3.8806,3.5449,-8.4178,1.229,1.0,1.0,8.86e-06,0.18,0.96,0.8549
AT1_to_DK1_seed3,AT1,DK1,3,95,0.2748,0.0249,3.8796,3.5285,-8.386,1.2277,1.0,1.0,6.16e-06,0.1696,0.96,0.8572
AT1_to_DK1_seed3,AT1,DK1,3,96,0.2868,0.0255,3.8815,3.5272,-8.3779,1.2306,1.0,1.0,3.94e-06,0.1813,0.96,0.8588
AT1_to_DK1_seed3,AT1,DK1,3,97,0.2767,0.0246,3.8822,3.5382,-8.3988,1.2305,1.0,1.0,2.22e-06,0.1789,0.96,0.8555
AT1_to_DK1_seed3,AT1,DK1,3,98,0.2133,0.0244,3.8713,3.5359,-8.4495,1.2312,1.0,1.0,9.87e-07,0.172,0.96,0.8609
AT1_to_DK1_seed3,AT1,DK1,3,99,0.2505,0.024,3.8807,3.5351,-8.4214,1.2321,1.0,1.0,2.47e-07,0.1761,0.96,0.8628
AT1_to_DK1_seed3,AT1,DK1,3,100,0.2696,0.0255,3.8739,3.5534,-8.4143,1.231,1.0,1.0,0.0,0.1735,0.96,0.8587
AT1_to_FR1_seed1,AT1,FR1,1,1,5.1314,0.5244,4.2203,4.9492,-5.36,0.7975,0.997,1.0,0.001,0.2352,0.92,0.61
AT1_to_FR1_seed1,AT1,FR1,1,2,0.0051,0.2188,3.365,3.7943,-8.1142,0.7412,1.0,1.0,0.000999,0.3425,0.88,0.6042
AT1_to_FR1_seed1,AT1,FR1,1,3,1.0539,0.1973,3.9118,4.0892,-8.2871,1.1427,1.0,1.0,0.000998,0.5161,0.84,0.541
AT1_to_FR1_seed1,AT1,FR1,1,4,0.3213,0.1767,3.6623,3.6972,-8.323,1.1081,1.0,1.0,0.000996,0.2809,0.9,0.6929
AT1_to_FR1_seed1,AT1,FR1,1,5,0.3225,0.1642,3.6947,3.6779,-8.367,1.1527,1.0,1.0,0.000994,0.2277,0.93,0.7309
AT1_to_FR1_seed1,AT1,FR1,1,6,-1.2664,0.1461,3.0194,3.1495,-8.408,0.8266,1.0,1.0,0.000991,0.2381,0.92,0.7049
AT1_to_FR1_seed1,AT1,FR1,1,7,1.129,0.1851,4.11,4.0998,-8.3901,1.1242,1.0,1.0,0.000988,0.3529,0.87,0.6199
AT1_to_FR1_seed1,AT1,FR1,1,8,-0.0788,0.1562,3.5738,3.4079,-8.3668,1.1502,1.0,1.0,0.000984,0.1249,0.96,0.8155
AT1_to_FR1_seed1,AT1,FR1,1,9,0.0848,0.1442,3.7768,3.4322,-8.4248,1.1565,1.0,1.0,0.00098,0.1926,0.94,0.7047
AT1_to_FR1_seed1,AT1,FR1,1,10,0.8815,0.1608,4.2269,3.7195,-8.4464,1.2207,1.0,1.0,0.000976,0.2005,0.94,0.7098
AT1_to_FR1_seed1,AT1,FR1,1,11,0.5226,0.1567,3.9753,3.5931,-8.4251,1.2225,1.0,1.0,0.00097,0.301,0.91,0.6342
AT1_to_FR1_seed1,AT1,FR1,1,12,-0.1781,0.1302,3.7515,3.1555,-8.3498,1.1345,1.0,1.0,0.000965,0.2668,0.91,0.633
AT1_to_FR1_seed1,AT1,FR1,1,13,0.3217,0.1428,3.9944,3.3871,-8.426,1.2233,1.0,1.0,0.000959,0.2431,0.9,0.7006
AT1_to_FR1_seed1,AT1,FR1,1,14,0.3129,0.128,3.9932,3.3674,-8.4399,1.2641,1.0,1.0,0.000952,0.2977,0.9,0.6822
AT1_to_FR1_seed1,AT1,FR1,1,15,0.3779,0.1308,3.9183,3.4553,-8.3672,1.2407,1.0,1.0,0.000946,0.4114,0.87,0.6111
AT1_to_FR1_seed1,AT1,FR1,1,16,0.3272,0.1282,3.8865,3.4506,-8.4247,1.2865,1.0,1.0,0.000938,0.2114,0.93,0.7175
AT1_to_FR1_seed1,AT1,FR1,1,17,0.3882,0.1228,4.0619,3.326,-8.437,1.3145,1.0,1.0,0.00093,0.1858,0.93,0.7651
AT1_to_FR1_seed1,AT1,FR1,1,18,-0.2568,0.1152,3.775,3.0558,-8.4286,1.2257,1.0,1.0,0.000922,0.123,0.96,0.7969
AT1_to_FR1_seed1,AT1,FR1,1,19,-0.255,0.1102,3.8112,2.9482,-8.3921,1.2674,1.0,1.0,0.000914,0.2582,0.9,0.7538
AT1_to_FR1_seed1,AT1,FR1,1,20,0.512,0.1171,4.1257,3.341,-8.3758,1.304,1.0,1.0,0.000905,0.3654,0.88,0.7022
AT1_to_FR1_seed1,AT1,FR1,1,21,0.2886,0.1159,4.042,3.2327,-8.4006,1.2986,1.0,1.0,0.000895,0.2065,0.93,0.7774
AT1_to_FR1_seed1,AT1,FR1,1,22,-0.006,0.0996,3.9371,3.0519,-8.3809,1.2863,1.0,1.0,0.000885,0.2756,0.9,0.7111
AT1_to_FR1_seed1,AT1,FR1,1,23,0.1006,0.0985,4.0192,3.1201,-8.4079,1.2707,1.0,1.0,0.000875,0.1791,0.94,0.7845
AT1_to_FR1_seed1,AT1,FR1,1,24,0.2826,0.1026,3.9661,3.3425,-8.431,1.3025,1.0,1.0,0.000864,0.1899,0.93,0.7939
AT1_to_FR1_seed1,AT1,FR1,1,25,0.132,0.0989,3.8932,3.2688,-8.4213,1.2924,1.0,1.0,0.000854,0.185,0.94,0.7757
AT1_to_FR1_seed1,AT1,FR1,1,26,-0.0129,0.0947,3.9301,3.0808,-8.4064,1.2879,1.0,1.0,0.000842,0.1789,0.94,0.7879
AT1_to_FR1_seed1,AT1,FR1,1,27,0.0151,0.0912,3.8871,3.1078,-8.3867,1.3158,1.0,1.0,0.000831,0.2394,0.91,0.7645
